Date,Open,High,Low,Close,Adj Close,Volume
2023-01-12,147.83999633789062,149.82000732421875,143.94000244140625,149.60000610351562,149.60000610351562,11678000
2023-01-13,146.1999969482422,149.9600067138672,146.08999633789062,149.50999450683594,149.50999450683594,8378100
2023-01-17,149.60000610351562,150.49000549316406,146.10000610351562,148.47000122070312,148.47000122070312,9407600
2023-01-18,148.86000061035156,149.5399932861328,145.2899932861328,145.4499969482422,145.4499969482422,7812600
2023-01-19,143.52000427246094,146.67999267578125,143.16000366210938,146.41000366210938,146.41000366210938,7070100
2023-01-20,144.3000030517578,151.52999877929688,144.3000030517578,151.25,151.25,10127100
2023-01-23,157.35000610351562,157.8699951171875,153.22999572753906,155.8699951171875,155.8699951171875,19922900
2023-01-24,155.89999389648438,160.2100067138672,154.5,154.86000061035156,154.86000061035156,6390200
2023-01-25,151.2100067138672,156.39999389648438,149.82000732421875,156.1699981689453,156.1699981689453,9390500
2023-01-26,158.19000244140625,165.1699981689453,158.10000610351562,165.08999633789062,165.08999633789062,13354600
2023-01-27,165.0500030517578,167.24000549316406,163.60000610351562,164.52000427246094,164.52000427246094,9872300
2023-01-30,164.07000732421875,166.44000244140625,163.39999389648438,164.75,164.75,8169800
2023-01-31,164.27999877929688,168.00999450683594,164.27999877929688,167.97000122070312,167.97000122070312,6421300
2023-02-01,167.72999572753906,173.0800018310547,167.0,171.82000732421875,171.82000732421875,8853900
2023-02-02,175.7100067138672,178.83999633789062,172.89999389648438,174.63999938964844,174.63999938964844,10667100
2023-02-03,170.02000427246094,175.0800018310547,169.86000061035156,171.0399932861328,171.0399932861328,6481700
2023-02-06,168.0,171.1699981689453,167.35000610351562,169.0500030517578,169.0500030517578,4310600
2023-02-07,167.57000732421875,171.72999572753906,166.61000061035156,171.27999877929688,171.27999877929688,6179200
2023-02-08,170.0,172.4499969482422,169.22999572753906,169.6300048828125,169.6300048828125,7694500
2023-02-09,173.3300018310547,175.3800048828125,172.00999450683594,173.66000366210938,173.66000366210938,11512300
2023-02-10,167.66000366210938,169.74000549316406,165.3300018310547,167.02999877929688,167.02999877929688,11273700
2023-02-13,168.27999877929688,171.16000366210938,166.9499969482422,171.0800018310547,171.0800018310547,8820300
2023-02-14,168.22000122070312,172.7899932861328,167.85000610351562,169.9600067138672,169.9600067138672,8393100
2023-02-15,168.85000610351562,171.61000061035156,168.24000549316406,171.10000610351562,171.10000610351562,4997000
2023-02-16,168.99000549316406,170.3699951171875,167.9600067138672,168.11000061035156,168.11000061035156,7483500
2023-02-17,165.02999877929688,167.11000061035156,162.74000549316406,165.1699981689453,165.1699981689453,8084500
2023-02-21,163.74000549316406,164.50999450683594,161.4499969482422,161.6199951171875,161.6199951171875,5210800
2023-02-22,163.11000061035156,165.0,162.11000061035156,163.36000061035156,163.36000061035156,4343700
2023-02-23,165.2899932861328,165.47000122070312,161.57000732421875,164.1199951171875,164.1199951171875,4679400
2023-02-24,160.58999633789062,162.38999938964844,159.66000366210938,162.1999969482422,162.1999969482422,6569900
2023-02-27,163.83999633789062,164.77000427246094,162.22000122070312,163.13999938964844,163.13999938964844,6891200
2023-02-28,162.52999877929688,164.4499969482422,161.52999877929688,163.61000061035156,163.61000061035156,6912600
2023-03-01,162.99000549316406,167.97999572753906,162.97999572753906,167.35000610351562,167.35000610351562,15841200
2023-03-02,193.1199951171875,193.91000366210938,185.1999969482422,186.58999633789062,186.58999633789062,37712500
2023-03-03,188.07000732421875,189.77000427246094,184.2899932861328,186.42999267578125,186.42999267578125,12087200
2023-03-06,185.07000732421875,189.0,183.6300048828125,183.8000030517578,183.8000030517578,10770300
2023-03-07,184.4600067138672,186.16000366210938,183.02999877929688,183.32000732421875,183.32000732421875,9024300
2023-03-08,183.3000030517578,184.89999389648438,181.8000030517578,182.9499969482422,182.9499969482422,6749100
2023-03-09,183.10000610351562,183.83999633789062,178.5399932861328,178.72000122070312,178.72000122070312,7102400
2023-03-10,178.5,179.36000061035156,171.7100067138672,173.17999267578125,173.17999267578125,14109000
2023-03-13,171.0,177.10000610351562,170.0,175.50999450683594,175.50999450683594,9154800
2023-03-14,180.0,185.30999755859375,179.11000061035156,182.88999938964844,182.88999938964844,10138100
2023-03-15,179.16000366210938,183.86000061035156,178.2100067138672,182.91000366210938,182.91000366210938,7716900
2023-03-16,183.3000030517578,187.64999389648438,182.97999572753906,187.3000030517578,187.3000030517578,8369500
2023-03-17,186.0399932861328,187.66000366210938,184.17999267578125,184.85000610351562,184.85000610351562,10493300
2023-03-20,184.2100067138672,185.52000427246094,182.64999389648438,185.25,185.25,5513200
2023-03-21,185.8699951171875,189.27999877929688,184.88999938964844,188.67999267578125,188.67999267578125,6982000
2023-03-22,190.0,191.44000244140625,186.41000366210938,186.50999450683594,186.50999450683594,6575600
2023-03-23,187.39999389648438,190.55999755859375,185.5800018310547,187.44000244140625,187.44000244140625,8685000
2023-03-24,186.5,190.32000732421875,186.08999633789062,190.05999755859375,190.05999755859375,6102700
2023-03-27,188.9199981689453,192.11000061035156,188.91000366210938,191.25999450683594,191.25999450683594,7776500
2023-03-28,191.17999267578125,192.8300018310547,191.17999267578125,192.3000030517578,192.3000030517578,4899000
2023-03-29,193.13999938964844,197.42999267578125,192.8800048828125,196.63999938964844,196.63999938964844,8085200
2023-03-30,197.77000427246094,198.1699981689453,195.49000549316406,196.60000610351562,196.60000610351562,6932500
2023-03-31,197.49000549316406,200.0,196.99000549316406,199.77999877929688,199.77999877929688,6634300
2023-04-03,198.22000122070312,198.92999267578125,195.52999877929688,196.49000549316406,196.49000549316406,5340800
2023-04-04,198.14999389648438,198.6999969482422,196.6199951171875,197.1999969482422,197.1999969482422,4659100
2023-04-05,198.0,198.2899932861328,193.72999572753906,195.30999755859375,195.30999755859375,3953700
2023-04-06,194.0,194.07000732421875,189.60000610351562,192.5500030517578,192.5500030517578,6304700
2023-04-10,190.58999633789062,192.5500030517578,189.27999877929688,191.49000549316406,191.49000549316406,5263800
2023-04-11,189.05999755859375,190.4600067138672,187.30999755859375,188.88999938964844,188.88999938964844,4907700
2023-04-12,190.3000030517578,191.88999938964844,189.52999877929688,190.32000732421875,190.32000732421875,5033400
2023-04-13,190.4499969482422,194.3800048828125,190.4499969482422,194.02000427246094,194.02000427246094,4716400
2023-04-14,191.85000610351562,195.1699981689453,191.19000244140625,194.64999389648438,194.64999389648438,5073800
2023-04-17,195.16000366210938,197.52000427246094,195.02999877929688,197.0800018310547,197.0800018310547,5413500
2023-04-18,199.0800018310547,200.1199951171875,197.05999755859375,198.5,198.5,4679000
2023-04-19,196.3000030517578,199.07000732421875,195.72999572753906,198.9199981689453,198.9199981689453,3665100
2023-04-20,197.17999267578125,200.0800018310547,196.82000732421875,197.50999450683594,197.50999450683594,3620000
2023-04-21,197.02999877929688,199.1199951171875,196.47000122070312,199.02999877929688,199.02999877929688,4860100
2023-04-24,198.4499969482422,198.77000427246094,194.05999755859375,194.9199981689453,194.9199981689453,4449700
2023-04-25,193.97000122070312,194.1199951171875,190.6300048828125,190.6699981689453,190.6699981689453,5010000
2023-04-26,192.6199951171875,194.3699951171875,190.57000732421875,191.52000427246094,191.52000427246094,4007600
2023-04-27,194.1699981689453,197.50999450683594,193.27000427246094,195.94000244140625,195.94000244140625,4794400
2023-04-28,196.14999389648438,198.64999389648438,195.27000427246094,198.3699951171875,198.3699951171875,4094600
2023-05-01,197.75999450683594,199.0500030517578,197.1199951171875,197.7899932861328,197.7899932861328,2882900
2023-05-02,198.02000427246094,198.41000366210938,192.92999267578125,193.83999633789062,193.83999633789062,6051000
2023-05-03,194.2100067138672,195.7899932861328,192.55999755859375,192.61000061035156,192.61000061035156,3779900
2023-05-04,191.89999389648438,194.55999755859375,190.75999450683594,192.3800048828125,192.3800048828125,4386500
2023-05-05,193.9499969482422,198.11000061035156,193.25,197.58999633789062,197.58999633789062,4282800
2023-05-08,198.72000122070312,200.5,196.0800018310547,197.89999389648438,197.89999389648438,4169400
2023-05-09,196.77999877929688,203.8000030517578,196.77999877929688,201.17999267578125,201.17999267578125,6996800
2023-05-10,204.94000244140625,206.27999877929688,203.0399932861328,204.85000610351562,204.85000610351562,6535600
2023-05-11,202.91000366210938,203.8000030517578,198.5500030517578,203.47000122070312,203.47000122070312,5366300
2023-05-12,203.42999267578125,203.9600067138672,200.1300048828125,201.80999755859375,201.80999755859375,4733000
2023-05-15,203.75,205.39999389648438,202.47999572753906,203.3300018310547,203.3300018310547,4518200
2023-05-16,201.92999267578125,205.6699981689453,201.75,204.55999755859375,204.55999755859375,4423200
2023-05-17,206.5,209.49000549316406,204.8000030517578,209.3800048828125,209.3800048828125,5772200
2023-05-18,209.5,213.8800048828125,209.3300018310547,213.32000732421875,213.32000732421875,5165500
2023-05-19,212.9600067138672,213.24000549316406,209.92999267578125,210.36000061035156,210.36000061035156,6090800
2023-05-22,209.1699981689453,212.82000732421875,209.0399932861328,210.25999450683594,210.25999450683594,3890800
2023-05-23,207.74000549316406,209.63999938964844,206.47000122070312,206.63999938964844,206.63999938964844,4256800
2023-05-24,206.0399932861328,210.2100067138672,205.4199981689453,209.05999755859375,209.05999755859375,4894000
2023-05-25,212.02000427246094,212.3300018310547,208.44000244140625,209.91000366210938,209.91000366210938,6496700
2023-05-26,212.8000030517578,216.14999389648438,212.5500030517578,215.44000244140625,215.44000244140625,6933300
2023-05-30,219.27000427246094,222.13999938964844,215.72999572753906,218.8699951171875,218.8699951171875,10421000
2023-05-31,219.5500030517578,225.0,217.05999755859375,223.3800048828125,223.3800048828125,19624000
2023-06-01,208.22000122070312,215.36000061035156,206.05999755859375,212.89999389648438,212.89999389648438,20907400
2023-06-02,212.89999389648438,216.13999938964844,210.42999267578125,213.02999877929688,213.02999877929688,11023500
2023-06-05,210.47000122070312,212.32000732421875,207.05999755859375,209.86000061035156,209.86000061035156,7804400
2023-06-06,208.5500030517578,213.39999389648438,208.3699951171875,212.85000610351562,212.85000610351562,6796000
2023-06-07,214.8800048828125,216.66000366210938,204.77999877929688,205.72999572753906,205.72999572753906,9323900
2023-06-08,205.3800048828125,210.3800048828125,204.85000610351562,209.52999877929688,209.52999877929688,5548600
2023-06-09,210.69000244140625,218.66000366210938,210.69000244140625,215.30999755859375,215.30999755859375,7676700
2023-06-12,216.14999389648438,220.38999938964844,212.13999938964844,213.69000244140625,213.69000244140625,11568300
2023-06-13,215.5,216.22999572753906,207.9199981689453,208.97999572753906,208.97999572753906,11698900
2023-06-14,207.6999969482422,211.7100067138672,205.02000427246094,209.39999389648438,209.39999389648438,8963400
2023-06-15,207.9499969482422,213.3300018310547,207.3699951171875,211.9199981689453,211.9199981689453,7905400
2023-06-16,213.5399932861328,213.64999389648438,210.60000610351562,211.75999450683594,211.75999450683594,13671200
2023-06-20,208.64999389648438,217.0500030517578,208.61000061035156,216.97000122070312,216.97000122070312,9522900
2023-06-21,216.52000427246094,217.8000030517578,208.07000732421875,209.58999633789062,209.58999633789062,7971600
2023-06-22,209.6300048828125,213.9600067138672,209.08999633789062,213.2899932861328,213.2899932861328,5689800
2023-06-23,210.5,211.0,208.07000732421875,210.08999633789062,210.08999633789062,14017200
2023-06-26,209.02000427246094,211.75,207.35000610351562,207.36000061035156,207.36000061035156,4771500
2023-06-27,208.13999938964844,210.47999572753906,207.52000427246094,208.82000732421875,208.82000732421875,4014800
2023-06-28,208.41000366210938,212.1999969482422,207.60000610351562,212.1699981689453,212.1699981689453,4775900
2023-06-29,211.89999389648438,212.64999389648438,209.72000122070312,210.42999267578125,210.42999267578125,3838300
2023-06-30,211.86000061035156,213.85000610351562,210.9600067138672,211.25999450683594,211.25999450683594,5983800
2023-07-03,210.57000732421875,211.9600067138672,209.9199981689453,211.64999389648438,211.64999389648438,2400000
2023-07-05,210.49000549316406,214.6199951171875,210.08999633789062,213.82000732421875,213.82000732421875,5069300
2023-07-06,211.1999969482422,212.5,207.8300018310547,210.13999938964844,210.13999938964844,4250900
2023-07-07,209.77000427246094,212.11000061035156,209.27999877929688,209.58999633789062,209.58999633789062,3020800
2023-07-10,209.0,212.8699951171875,208.32000732421875,212.80999755859375,212.80999755859375,3820100
2023-07-11,222.05999755859375,222.35000610351562,217.24000549316406,221.1699981689453,221.1699981689453,10030500
2023-07-12,221.89999389648438,228.08999633789062,221.61000061035156,227.27999877929688,227.27999877929688,8923500
2023-07-13,228.25999450683594,230.9600067138672,227.60000610351562,230.3699951171875,230.3699951171875,5800300
2023-07-14,229.6999969482422,232.1999969482422,228.14999389648438,229.3300018310547,229.3300018310547,4274700
2023-07-17,229.24000549316406,230.27999877929688,227.80999755859375,228.0,228.0,3557900
2023-07-18,227.0500030517578,229.6199951171875,225.47000122070312,227.6300048828125,227.6300048828125,5094200
2023-07-19,233.97999572753906,238.22000122070312,231.22999572753906,234.3699951171875,234.3699951171875,8516300
2023-07-20,231.10000610351562,233.5,227.32000732421875,228.16000366210938,228.16000366210938,5303000
2023-07-21,230.0,230.80999755859375,227.2899932861328,228.05999755859375,228.05999755859375,3527800
2023-07-24,227.25999450683594,227.58999633789062,223.5399932861328,225.66000366210938,225.66000366210938,5363200
2023-07-25,225.8800048828125,227.52000427246094,225.19000244140625,226.02999877929688,226.02999877929688,3203700
2023-07-26,224.4600067138672,227.50999450683594,223.1199951171875,225.5800018310547,225.5800018310547,4856700
2023-07-27,228.0399932861328,230.13999938964844,224.00999450683594,225.14999389648438,225.14999389648438,4299600
2023-07-28,226.0,227.30999755859375,223.97999572753906,225.60000610351562,225.60000610351562,4238700
2023-07-31,222.35000610351562,225.3800048828125,221.75,225.00999450683594,225.00999450683594,5571900
2023-08-01,223.88999938964844,224.80999755859375,221.6300048828125,224.27000427246094,224.27000427246094,4212600
2023-08-02,221.97999572753906,222.85000610351562,218.8000030517578,220.5,220.5,5127000
2023-08-03,216.1999969482422,218.2100067138672,214.60000610351562,215.55999755859375,215.55999755859375,5515200
2023-08-04,216.41000366210938,217.25,213.07000732421875,214.58999633789062,214.58999633789062,4799800
2023-08-07,215.30999755859375,216.88999938964844,214.3699951171875,216.05999755859375,216.05999755859375,3615200
2023-08-08,213.5500030517578,214.19000244140625,211.13999938964844,211.5800018310547,211.5800018310547,4843800
2023-08-09,211.64999389648438,211.66000366210938,204.91000366210938,205.86000061035156,205.86000061035156,7847500
2023-08-10,208.17999267578125,210.33999633789062,206.44000244140625,208.25,208.25,4004700
2023-08-11,206.1300048828125,209.5,205.5,208.6999969482422,208.6999969482422,2930000
2023-08-14,207.89999389648438,212.10000610351562,207.1199951171875,212.05999755859375,212.05999755859375,3304700
2023-08-15,210.3300018310547,212.3699951171875,207.83999633789062,208.77999877929688,208.77999877929688,4076400
2023-08-16,208.0,209.69000244140625,206.9499969482422,206.99000549316406,206.99000549316406,2759600
2023-08-17,206.57000732421875,206.92999267578125,203.38999938964844,203.83999633789062,203.83999633789062,4062700
2023-08-18,200.97000122070312,205.5,200.1999969482422,204.8300018310547,204.8300018310547,4266200
2023-08-21,206.0,209.4199981689453,204.22000122070312,209.02999877929688,209.02999877929688,4023300
2023-08-22,209.85000610351562,210.11000061035156,206.0,206.75999450683594,206.75999450683594,3153600
2023-08-23,208.0,210.99000549316406,207.13999938964844,209.1300048828125,209.1300048828125,3833200
2023-08-24,211.00999450683594,211.99000549316406,205.44000244140625,205.50999450683594,205.50999450683594,3960300
2023-08-25,205.50999450683594,210.7899932861328,205.47999572753906,209.47000122070312,209.47000122070312,3068800
2023-08-28,210.4499969482422,213.47999572753906,209.63999938964844,211.72000122070312,211.72000122070312,4086900
2023-08-29,206.75,212.4600067138672,206.52000427246094,211.9600067138672,211.9600067138672,5850400
2023-08-30,211.77000427246094,215.58999633789062,209.42999267578125,215.0399932861328,215.0399932861328,9946000
2023-08-31,228.0,228.7899932861328,221.1999969482422,221.4600067138672,221.4600067138672,19268400
2023-09-01,223.5,223.97000122070312,220.52000427246094,221.52999877929688,221.52999877929688,5597100
2023-09-05,219.3300018310547,220.32000732421875,217.61000061035156,218.69000244140625,218.69000244140625,5807300
2023-09-06,219.47000122070312,222.2100067138672,219.02000427246094,221.6199951171875,221.6199951171875,5066700
2023-09-07,219.77000427246094,222.72999572753906,219.30999755859375,222.52999877929688,222.52999877929688,4201900
2023-09-08,223.32000732421875,225.47000122070312,222.86000061035156,224.75999450683594,224.75999450683594,4578900
2023-09-11,226.00999450683594,226.8300018310547,222.7899932861328,225.30999755859375,225.30999755859375,4418000
2023-09-12,223.4499969482422,224.7899932861328,221.25999450683594,221.66000366210938,221.66000366210938,4002300
2023-09-13,221.17999267578125,221.86000061035156,218.3000030517578,218.8000030517578,218.8000030517578,4173600
2023-09-14,219.4199981689453,220.57000732421875,218.33999633789062,218.77999877929688,218.77999877929688,4297200
2023-09-15,218.8699951171875,219.19000244140625,213.4600067138672,214.61000061035156,214.61000061035156,9930200
2023-09-18,214.55999755859375,216.3800048828125,214.17999267578125,215.0,215.0,4279400
2023-09-19,214.38999938964844,216.05999755859375,212.25999450683594,215.6999969482422,215.6999969482422,4001500
2023-09-20,215.1999969482422,217.17999267578125,212.9199981689453,213.02999877929688,213.02999877929688,2990900
2023-09-21,209.8000030517578,211.88999938964844,208.07000732421875,208.61000061035156,208.61000061035156,4957300
2023-09-22,209.30999755859375,209.72000122070312,205.8800048828125,206.42999267578125,206.42999267578125,3848300
2023-09-25,205.0,206.52999877929688,203.8699951171875,206.33999633789062,206.33999633789062,4067300
2023-09-26,205.47000122070312,206.44000244140625,201.27999877929688,202.49000549316406,202.49000549316406,5404500
2023-09-27,202.99000549316406,203.92999267578125,200.94000244140625,202.72999572753906,202.72999572753906,4123800
2023-09-28,200.75999450683594,205.14999389648438,199.5500030517578,203.1999969482422,203.1999969482422,4344000
2023-09-29,205.0800018310547,207.7899932861328,202.10000610351562,202.77999877929688,202.77999877929688,4404700
2023-10-02,200.8000030517578,205.11000061035156,200.52000427246094,203.7100067138672,203.7100067138672,3745700
2023-10-03,202.75,203.57000732421875,197.4199981689453,199.8300018310547,199.8300018310547,4622400
2023-10-04,200.8800048828125,202.74000549316406,199.50999450683594,201.8699951171875,201.8699951171875,3656400
2023-10-05,202.0,202.14999389648438,198.49000549316406,202.00999450683594,202.00999450683594,3592600
2023-10-06,200.47999572753906,208.27000427246094,199.88999938964844,207.36000061035156,207.36000061035156,4988200
2023-10-09,204.88999938964844,208.27999877929688,204.69000244140625,207.22000122070312,207.22000122070312,2781100
2023-10-10,207.63999938964844,209.22000122070312,206.25999450683594,206.8800048828125,206.8800048828125,4503500
2023-10-11,207.22999572753906,209.1999969482422,204.41000366210938,206.85000610351562,206.85000610351562,3971000
2023-10-12,207.8300018310547,208.5800018310547,203.27000427246094,205.67999267578125,205.67999267578125,3548500
2023-10-13,205.11000061035156,207.13999938964844,203.2100067138672,204.58999633789062,204.58999633789062,3677500
2023-10-16,205.83999633789062,209.49000549316406,205.0399932861328,208.52999877929688,208.52999877929688,3623200
2023-10-17,206.49000549316406,211.94000244140625,206.0,209.83999633789062,209.83999633789062,4006100
2023-10-18,208.8800048828125,209.6300048828125,204.19000244140625,204.8300018310547,204.8300018310547,3380800
2023-10-19,206.4499969482422,210.9499969482422,205.52999877929688,208.32000732421875,208.32000732421875,4995900
2023-10-20,207.36000061035156,208.11000061035156,202.1199951171875,203.72999572753906,203.72999572753906,5537500
2023-10-23,199.89999389648438,203.57000732421875,197.85000610351562,202.0,202.0,4564100
2023-10-24,203.72999572753906,204.63999938964844,200.92999267578125,204.22000122070312,204.22000122070312,3959600
2023-10-25,203.1999969482422,203.74000549316406,195.42999267578125,197.05999755859375,197.05999755859375,4490000
2023-10-26,197.4199981689453,199.66000366210938,193.67999267578125,196.25,196.25,5149100
2023-10-27,197.3000030517578,198.30999755859375,195.41000366210938,196.57000732421875,196.57000732421875,3168200
