Date,Open,High,Low,Close,Adj Close,Volume
2022-10-31,39.5099983215332,39.9900016784668,39.42499923706055,39.7599983215332,39.09843444824219,5508200
2022-11-01,40.31999969482422,40.45000076293945,39.40999984741211,39.709999084472656,39.04927062988281,5129100
2022-11-02,39.72999954223633,40.959999084472656,39.099998474121094,39.119998931884766,38.469085693359375,5876900
2022-11-03,38.09000015258789,39.7599983215332,37.939998626708984,39.369998931884766,38.714927673339844,4270600
2022-11-04,40.220001220703125,40.369998931884766,39.439998626708984,40.279998779296875,39.60979080200195,3400600
2022-11-07,40.40999984741211,41.119998931884766,40.119998931884766,41.040000915527344,40.35714340209961,3730200
2022-11-08,41.189998626708984,41.8849983215332,40.904998779296875,41.40999984741211,40.720985412597656,3359800
2022-11-09,41.060001373291016,41.36000061035156,40.275001525878906,40.34000015258789,39.66878890991211,2803200
2022-11-10,42.33000183105469,43.72999954223633,42.20000076293945,43.47999954223633,42.75654220581055,5863500
2022-11-11,43.400001525878906,44.75199890136719,43.19900131225586,44.439998626708984,43.70056915283203,4760300
2022-11-14,44.0099983215332,44.43000030517578,43.59000015258789,43.61000061035156,42.88438034057617,3731600
2022-11-15,44.52000045776367,44.88999938964844,43.849998474121094,44.349998474121094,43.612064361572266,3127800
2022-11-16,44.349998474121094,44.5,43.540000915527344,43.86000061035156,43.13021469116211,2936200
2022-11-17,43.2400016784668,43.31999969482422,42.130001068115234,43.040000915527344,42.32386016845703,3077800
2022-11-18,43.93000030517578,44.22200012207031,43.36000061035156,43.91999816894531,43.18921661376953,4272700
2022-11-21,43.880001068115234,44.04999923706055,43.599998474121094,43.88999938964844,43.15972137451172,2477100
2022-11-22,44.25,44.29999923706055,43.744998931884766,44.040000915527344,43.307228088378906,3125500
2022-11-23,44.11000061035156,44.630001068115234,43.810001373291016,44.15999984741211,43.42522430419922,2606700
2022-11-25,44.20000076293945,44.40999984741211,44.099998474121094,44.209999084472656,43.47439193725586,986300
2022-11-28,43.849998474121094,44.20000076293945,43.13999938964844,43.310001373291016,42.58937072753906,2370700
2022-11-29,43.16999816894531,43.72999954223633,43.08000183105469,43.52000045776367,42.795875549316406,3259800
2022-11-30,43.369998931884766,44.38999938964844,42.14500045776367,44.31999969482422,43.58256530761719,8731200
2022-12-01,44.81999969482422,45.220001220703125,44.39500045776367,44.93000030517578,44.182411193847656,4361500
2022-12-02,44.13999938964844,45.0,43.91999816894531,44.68000030517578,43.93657302856445,3857000
2022-12-05,43.970001220703125,44.04499816894531,43.20000076293945,43.7599983215332,43.03187942504883,3726200
2022-12-06,43.849998474121094,43.95000076293945,42.4900016784668,43.02000045776367,42.304195404052734,2505200
